hour,Technology,value
8165,demand,4950.322846243955
8166,demand,6032.854383568954
8167,demand,6975.170020115609
8168,demand,7432.237185380282
8169,demand,7426.078966362633
8170,demand,7137.114865387999
8171,demand,6804.007760066112
8172,demand,6485.774375592104
8173,demand,6330.2237341358195
8174,demand,6262.75693739136
8175,demand,6323.858926613868
8176,demand,6640.766828881497
8177,demand,6939.647967807601
8178,demand,6850.195763361908
8179,demand,6674.2856550092765
8180,demand,6444.873363664817
8181,demand,6088.63415474849
8182,demand,5630.762579738447
8183,demand,5230.543961440429
8184,demand,4799.986402593182
8185,demand,4605.196209266018
8186,demand,4476.6849621133915
8187,demand,4419.781978997492
8188,demand,4408.30935313192
8189,demand,4422.05850332648
8190,demand,5046.337170697454
8191,demand,5729.703423083457
8192,demand,6253.474917341058
8193,demand,6307.99077560152
8194,demand,6273.260709248889
8195,demand,6144.084509525524
8196,demand,5949.603323682365
8197,demand,5794.814924374601
8198,demand,5764.1778032517705
8199,demand,5807.302961838775
8200,demand,6094.80690540978
8201,demand,6443.819885427284
8202,demand,6436.155543978433
8203,demand,6335.6804200851275
8204,demand,6184.2003396451655
8205,demand,5931.871121744112
8206,demand,5587.1440924529925
8207,demand,5242.2760506785835
8208,demand,4868.100356485709
8209,demand,4796.479261755753
8210,demand,4631.72365294705
8211,demand,4545.742702775995
8212,demand,4476.1885144917505
8213,demand,4404.670971677437
8214,demand,5021.782039480222
8215,demand,5756.56490334917
8216,demand,6279.704483345877
8217,demand,6332.179201707671
8218,demand,6202.111987897722
8219,demand,6046.846907208671
8220,demand,5877.271344799863
8221,demand,5824.457455882709
8222,demand,5865.929581008957
8223,demand,6008.084555676674
8224,demand,6409.363063758397
8225,demand,6815.775500437905
8226,demand,6836.761969258958
8227,demand,6736.745765596483
8228,demand,6554.241730113466
8229,demand,6250.866567697655
8230,demand,5819.098549995009
8231,demand,5505.483843253232
8232,demand,5121.565675503912
8233,demand,5101.285239765528
8234,demand,4985.49384752245
8235,demand,4976.545395010557
8236,demand,5081.8303034787405
8237,demand,5417.096286935727
8238,demand,6615.320943938963
8239,demand,7676.072811749717
8240,demand,8279.364213062716
8241,demand,8240.096370698288
8242,demand,7830.7620827783685
8243,demand,7410.065275829503
8244,demand,7112.239048101903
8245,demand,7008.792573861836
8246,demand,6951.526545038005
8247,demand,6989.506472680439
8248,demand,7335.395411887373
8249,demand,7668.204108570399
8250,demand,7624.4607090269965
8251,demand,7491.336632246279
8252,demand,7275.458958296647
8253,demand,6899.154919083454
8254,demand,6398.574646647574
8255,demand,6018.24455899497
8256,demand,5626.773902036242
8257,demand,5318.268010427262
8258,demand,5190.526596661893
8259,demand,5125.945463714028
8260,demand,5152.340444723968
8261,demand,5380.545848094919
8262,demand,6332.1681986964195
8263,demand,7166.6046626500065
8264,demand,7585.758768856767
8265,demand,7530.901563095835
8266,demand,7326.522959089492
8267,demand,7048.701390471127
8268,demand,6816.229242846499
8269,demand,6760.738717044757
8270,demand,6694.089114243414
8271,demand,6700.084317258625
8272,demand,6975.545208127332
8273,demand,7252.9976040345355
8274,demand,7176.825066464571
8275,demand,7037.1893695029385
8276,demand,6808.906666054641
8277,demand,6418.265139116815
8278,demand,5907.124483705924
8279,demand,5512.199187783028
8280,demand,5094.6844753037985
8281,demand,5018.293078150307
8282,demand,4899.292212342548
8283,demand,4861.896147638324
8284,demand,4943.954661715302
8285,demand,5252.25698887573
8286,demand,6354.331798411833
8287,demand,7307.350129586762
8288,demand,7795.3851164751995
8289,demand,7753.7473643098365
8290,demand,7557.079464131647
8291,demand,7323.65394009208
8292,demand,7111.83185424874
8293,demand,7012.414717398606
8294,demand,6918.138532416791
8295,demand,6871.965083219775
8296,demand,7146.9440971636795
8297,demand,7437.6239525491
8298,demand,7374.750045756461
8299,demand,7267.23720780511
8300,demand,7061.753432570185
8301,demand,6677.617921073345
8302,demand,6172.49767394031
8303,demand,5781.445508286557
8304,demand,5386.472403150619
8305,demand,5268.15370403802
8306,demand,5152.992355622799
8307,demand,5122.61493389017
8308,demand,5205.140876129454
8309,demand,5518.186069002679
8310,demand,6594.0556331337575
8311,demand,7530.195402628813
8312,demand,8001.27675760575
8313,demand,7951.3216499085775
8314,demand,7712.281568266804
8315,demand,7410.003587643737
8316,demand,7175.217044998943
8317,demand,7095.063975458917
8318,demand,7018.572453018975
8319,demand,7019.1744937312305
8320,demand,7266.223621900264
8321,demand,7516.760244379479
8322,demand,7432.990808000877
8323,demand,7278.642982981471
8324,demand,7049.198906130923
8325,demand,6666.223743567298
8326,demand,6145.753268400548
8327,demand,5747.935530575419
8328,demand,5352.878954306206
8329,demand,5171.134127580325
8330,demand,5051.690156498878
8331,demand,5023.782460561607
8332,demand,5095.74763063401
8333,demand,5384.947633818847
8334,demand,6449.251237290917
8335,demand,7371.406810050245
8336,demand,7860.797339994686
8337,demand,7793.156456503373
8338,demand,7597.297799512466
8339,demand,7335.1752684476105
8340,demand,7035.864564598409
8341,demand,6827.575088543092
8342,demand,6695.854813367049
8343,demand,6688.812773620966
8344,demand,6905.461801631602
8345,demand,7174.729447392508
8346,demand,7103.613214663032
8347,demand,6936.945458670332
8348,demand,6727.531969414296
8349,demand,6403.336240212833
8350,demand,5997.818281126619
8351,demand,5634.407152896805
8352,demand,5245.704552704631
8353,demand,5005.552076264489
8354,demand,4861.784312464665
8355,demand,4759.507510444215
8356,demand,4669.49571218638
8357,demand,4565.442926510921
8358,demand,5181.082235217353
8359,demand,5986.580719066803
8360,demand,6599.873536516345
8361,demand,6688.128156382011
8362,demand,6656.274755354982
8363,demand,6574.820345145113
8364,demand,6374.572398619224
8365,demand,6188.863582658999
8366,demand,6092.464052659101
8367,demand,6182.240226999284
8368,demand,6509.251820477548
8369,demand,6824.807242188643
8370,demand,6762.162364972906
8371,demand,6594.436893364274
8372,demand,6397.546086433541
8373,demand,6094.817412698478
8374,demand,5717.773908710216
8375,demand,5395.635652515183
8376,demand,5025.574789340337
8377,demand,4798.452832152612
8378,demand,4645.593580111525
8379,demand,4548.667588938858
8380,demand,4474.28128966015
8381,demand,4411.917595350782
8382,demand,4979.589808672661
8383,demand,5678.665148795328
8384,demand,6237.423972346296
8385,demand,6343.232913676264
8386,demand,6286.123599200162
8387,demand,6162.375721502291
8388,demand,5947.533367442196
8389,demand,5843.766840240671
8390,demand,5831.901162379565
8391,demand,5897.735780166765
8392,demand,6210.279098842668
8393,demand,6568.399490933206
8394,demand,6582.094805124912
8395,demand,6478.238646921916
8396,demand,6281.625094036783
8397,demand,5959.622756946394
8398,demand,5542.100556403281
8399,demand,5216.047578238088
8400,demand,4865.005247214487
8401,demand,4639.725512096082
8402,demand,4531.982185709828
8403,demand,4494.782290610998
8404,demand,4569.006706587533
8405,demand,4870.928832016845
8406,demand,5921.33178933894
8407,demand,6828.940235027478
8408,demand,7310.066530497814
8409,demand,7264.167064015723
8410,demand,7127.61335779834
8411,demand,6941.570591148901
8412,demand,6759.7949238524825
8413,demand,6653.505952984342
8414,demand,6547.0989031834815
8415,demand,6553.494703513218
8416,demand,6757.436138902348
8417,demand,6999.782088560421
8418,demand,6903.223800386905
8419,demand,6729.738014361999
8420,demand,6476.86763272803
8421,demand,6079.941648009544
8422,demand,5558.477469746265
8423,demand,5187.364142133606
8424,demand,4816.001120020481
8425,demand,4696.232898386279
8426,demand,4606.109265090941
8427,demand,4642.446812034413
8428,demand,4737.963739955967
8429,demand,5047.277837654803
8430,demand,6087.806558627238
8431,demand,6951.708728512225
8432,demand,7427.274299136208
8433,demand,7399.758025373667
8434,demand,7180.282122427479
8435,demand,6939.736923806103
8436,demand,6700.742505121716
8437,demand,6590.547568205771
8438,demand,6508.4627707191885
8439,demand,6530.999034755681
8440,demand,6851.088677178055
8441,demand,7159.518692452371
8442,demand,7116.984942432836
8443,demand,7019.310054076149
8444,demand,6805.722670005629
8445,demand,6445.476685432519
8446,demand,5955.406540548386
8447,demand,5540.137496328547
8448,demand,5137.163114048634
8449,demand,4972.496079755482
8450,demand,4852.703793531061
8451,demand,4813.458007572337
8452,demand,4861.472400391463
8453,demand,5127.749968255579
8454,demand,6144.159130788721
8455,demand,7025.254242747091
8456,demand,7513.758550237835
8457,demand,7473.918841550736
8458,demand,7277.538304772466
8459,demand,6996.8719759339965
8460,demand,6756.174380711026
8461,demand,6633.076392540421
8462,demand,6526.93561053994
8463,demand,6542.290820644891
8464,demand,6819.045612212208
8465,demand,7099.977564970788
8466,demand,7031.400675103351
8467,demand,6896.8337505252985
8468,demand,6689.262296388261
8469,demand,6313.856133180655
8470,demand,5818.309330411078
8471,demand,5421.570826680641
8472,demand,5025.219227882649
8473,demand,4836.920321291237
8474,demand,4706.791352968376
8475,demand,4670.289120766417
8476,demand,4735.545613021293
8477,demand,5022.637710851624
8478,demand,6026.739227103144
8479,demand,6888.675346587603
8480,demand,7383.46738401459
8481,demand,7370.74042665569
8482,demand,7227.362171103186
8483,demand,7049.078278951891
8484,demand,6859.697468878179
8485,demand,6758.877061644005
8486,demand,6679.882412583813
8487,demand,6700.079985971146
8488,demand,6902.161518649105
8489,demand,7154.381345590355
8490,demand,7079.723231450661
8491,demand,6914.007607888814
8492,demand,6662.358106003194
8493,demand,6250.1258622441765
8494,demand,5740.84007909845
8495,demand,5332.495595709083
8496,demand,4925.179156612088
8497,demand,4684.0014046995875
8498,demand,4531.207584307497
8499,demand,4473.618949735274
8500,demand,4544.070803792865
8501,demand,4815.968730214592
8502,demand,5790.513495320793
8503,demand,6643.70791629174
8504,demand,7142.234906184722
8505,demand,7119.42388009615
8506,demand,6923.742109100078
8507,demand,6622.544825407607
8508,demand,6327.337430841362
8509,demand,6122.13848990161
8510,demand,6022.570199266847
8511,demand,6077.007099983016
8512,demand,6417.53544889768
8513,demand,6751.740130948549
8514,demand,6712.829406709659
8515,demand,6570.090508775942
8516,demand,6349.696356792002
8517,demand,6010.8489282564915
8518,demand,5590.216813889846
8519,demand,5253.426864040209
8520,demand,4849.84411252491
8521,demand,4745.123033886857
8522,demand,4589.57929432305
8523,demand,4508.112473231876
8524,demand,4450.5544162249025
8525,demand,4405.301957891689
8526,demand,4985.83947800512
8527,demand,5681.709928603957
8528,demand,6271.738833566005
8529,demand,6357.146558333524
8530,demand,6226.92416813223
8531,demand,6044.638438202179
8532,demand,5872.151171644238
8533,demand,5801.2350990484065
8534,demand,5822.496274298912
8535,demand,5926.620654315278
8536,demand,6190.738058132064
8537,demand,6496.23742214151
8538,demand,6481.529303808413
8539,demand,6371.4633126901645
8540,demand,6214.047589518705
8541,demand,5933.532816511948
8542,demand,5571.076229339087
8543,demand,5256.680523828716
8544,demand,4872.841472905739
8545,demand,4594.082590647994
8546,demand,4428.269750688579
8547,demand,4321.053322480393
8548,demand,4248.66057253391
8549,demand,4174.6207894965755
8550,demand,4697.764273132326
8551,demand,5338.213116765942
8552,demand,5902.877406561127
8553,demand,5984.373863515939
8554,demand,5964.509591925034
8555,demand,5859.509577736472
8556,demand,5709.184369564707
8557,demand,5609.376345330384
8558,demand,5628.3658216136755
8559,demand,5738.968174895201
8560,demand,6005.433698387742
8561,demand,6355.827936501065
8562,demand,6376.638950099257
8563,demand,6301.444955611275
8564,demand,6137.532513307417
8565,demand,5833.076707465426
8566,demand,5427.167493831121
8567,demand,5142.3625047814185
8568,demand,4795.481602948552
8569,demand,4508.721670553564
8570,demand,4373.161945838239
8571,demand,4287.198230874412
8572,demand,4261.271184671268
8573,demand,4280.29513183261
8574,demand,4934.255373066157
8575,demand,5669.130405363318
8576,demand,6237.816750220612
8577,demand,6289.01167652971
8578,demand,6146.601677520301
8579,demand,5950.309384169734
8580,demand,5788.400184409593
8581,demand,5700.095361593725
8582,demand,5725.8832701414485
8583,demand,5824.672108646904
8584,demand,6112.961689114225
8585,demand,6414.089877773564
8586,demand,6370.077986969904
8587,demand,6325.846389093089
8588,demand,6206.950900082364
8589,demand,5931.22144289871
8590,demand,5544.700854229708
8591,demand,5244.351516856719
8592,demand,4870.083091858335
8593,demand,4807.282869367681
8594,demand,4641.54369200194
8595,demand,4549.060826052144
8596,demand,4518.532977376256
8597,demand,4546.685984367673
8598,demand,5206.9096062165845
8599,demand,5919.41475260564
8600,demand,6469.405190528177
8601,demand,6511.606657578335
8602,demand,6350.721092949461
8603,demand,6140.670132264606
8604,demand,5943.307502921651
8605,demand,5852.076371302526
8606,demand,5826.955218340416
8607,demand,5927.404848891903
8608,demand,6229.897357646446
8609,demand,6528.405303798145
8610,demand,6478.149933482214
8611,demand,6436.058600272382
8612,demand,6302.613365355062
8613,demand,6019.000110941381
8614,demand,5638.712466449371
8615,demand,5325.618602371276
8616,demand,4940.8977368994565
8617,demand,4919.998312530229
8618,demand,4751.3948300784705
8619,demand,4664.911506409627
8620,demand,4646.134245450958
8621,demand,4673.587486208792
8622,demand,5345.696866957746
8623,demand,6064.23889482716
8624,demand,6682.407882245491
8625,demand,6756.150272199262
8626,demand,6622.715115787736
8627,demand,6423.138840366455
8628,demand,6198.678925874923
8629,demand,6106.606440134839
8630,demand,6117.494300048749
8631,demand,6229.667546767657
8632,demand,6544.821826952654
8633,demand,6862.891567040879
8634,demand,6869.498064028702
8635,demand,6855.580766982261
8636,demand,6753.913209154489
8637,demand,6484.507299183308
8638,demand,6088.40640542912
8639,demand,5747.454967288748
8640,demand,5363.085722819393
8641,demand,5434.941930762917
8642,demand,5309.51054965859
8643,demand,5236.239844428115
8644,demand,5284.641076443938
8645,demand,5527.302599470989
8646,demand,6452.70005770878
8647,demand,7301.518783280175
8648,demand,7919.787176492437
8649,demand,7982.008070074606
8650,demand,7741.260352691452
8651,demand,7457.137867656615
8652,demand,7241.74573114553
8653,demand,7140.689067298624
8654,demand,7075.9838453527345
8655,demand,7100.198936347207
8656,demand,7330.398281358451
8657,demand,7599.59312271803
8658,demand,7583.137435761419
8659,demand,7483.7162632073105
8660,demand,7305.524334564557
8661,demand,6968.763929374556
8662,demand,6519.500840840622
8663,demand,6178.947090069085
8664,demand,5797.613421898734
8665,demand,5652.749872393835
8666,demand,5537.803815614196
8667,demand,5524.63554485911
8668,demand,5618.7166256937635
8669,demand,5883.1546764278
8670,demand,6819.873597936285
8671,demand,7640.813260852672
8672,demand,8286.1192853852
8673,demand,8347.485624880184
